totalPitchingCount,B,S,O,b1,b2,b3,pitcher,pitcherHand,batter,batterHand,pitchType,speed,ballX,ballY,y,inning_number,inning_tb,batter_isPitcher,ballWidthLabel,ballHeightLabel,pitch_category,bottomTeam,topTeam,place,minute,hour,day,month,year,day_of_week,day_of_year,pitcher_order,batter_order
2,1,0,0,False,False,False,涌井 秀章,0,石井 一成,1,フォーク,132.0,19,5,0,5,0,0,3,1,2,9,0,9,0,18,24,6,2020,2,176,1,8
1,0,0,1,False,False,False,涌井 秀章,0,清水 優心,0,フォーク,127.0,12,10,0,5,0,0,2,0,2,9,0,9,0,18,24,6,2020,2,176,1,9
2,1,0,1,False,False,False,涌井 秀章,0,清水 優心,0,カーブ,111.0,21,0,0,5,0,0,1,2,1,9,0,9,0,18,24,6,2020,2,176,1,9
3,2,0,1,False,False,False,涌井 秀章,0,清水 優心,0,フォーク,134.0,15,7,0,5,0,0,1,0,2,9,0,9,0,18,24,6,2020,2,176,1,9
4,2,1,1,False,False,False,涌井 秀章,0,清水 優心,0,スライダー,130.0,8,3,0,5,0,0,3,2,1,9,0,9,0,18,24,6,2020,2,176,1,9
1,0,0,2,False,False,False,涌井 秀章,0,西川 遥輝,1,カーブ,114.0,11,5,0,5,0,0,2,1,1,9,0,9,0,18,24,6,2020,2,176,1,1
2,0,1,2,False,False,False,涌井 秀章,0,西川 遥輝,1,チェンジアップ,127.0,17,6,0,5,0,0,3,1,2,9,0,9,0,18,24,6,2020,2,176,1,1
1,0,0,0,False,False,False,河野 竜生,1,太田 光,0,スライダー,122.0,21,10,0,5,1,0,1,0,1,9,0,9,0,18,24,6,2020,2,176,1,8
2,1,0,0,False,False,False,河野 竜生,1,太田 光,0,ストレート,140.0,10,5,0,5,1,0,2,1,0,9,0,9,0,18,24,6,2020,2,176,1,8
1,0,0,1,False,False,False,河野 竜生,1,辰己 涼介,1,スライダー,123.0,21,10,0,5,1,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,1,9
2,1,0,1,False,False,False,河野 竜生,1,辰己 涼介,1,スライダー,121.0,15,7,0,5,1,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,1,9
3,1,1,1,False,False,False,河野 竜生,1,辰己 涼介,1,ストレート,140.0,6,0,0,5,1,0,1,2,0,9,0,9,0,18,24,6,2020,2,176,1,9
4,2,1,1,False,False,False,河野 竜生,1,辰己 涼介,1,スライダー,124.0,8,5,0,5,1,0,1,1,1,9,0,9,0,18,24,6,2020,2,176,1,9
5,2,2,1,False,False,False,河野 竜生,1,辰己 涼介,1,スライダー,125.0,4,10,0,5,1,0,1,0,1,9,0,9,0,18,24,6,2020,2,176,1,9
6,3,2,1,False,False,False,河野 竜生,1,辰己 涼介,1,ストレート,141.0,3,0,0,5,1,0,1,2,0,9,0,9,0,18,24,6,2020,2,176,1,9
1,0,0,1,True,False,False,河野 竜生,1,茂木 栄五郎,1,スライダー,123.0,12,7,0,5,1,0,2,0,1,9,0,9,0,18,24,6,2020,2,176,1,1
1,0,0,2,False,True,False,河野 竜生,1,ブラッシュ,0,ストレート,142.0,3,10,0,5,1,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,1,2
2,1,0,2,False,True,False,河野 竜生,1,ブラッシュ,0,ストレート,140.0,13,9,0,5,1,0,2,0,0,9,0,9,0,18,24,6,2020,2,176,1,2
2,1,0,2,True,False,True,河野 竜生,1,鈴木 大地,1,ストレート,140.0,16,8,0,5,1,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,1,3
3,1,1,2,True,False,True,河野 竜生,1,鈴木 大地,1,ストレート,141.0,14,4,1,5,1,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,1,3
1,0,0,2,True,False,True,河野 竜生,1,浅村 栄斗,0,ストレート,139.0,1,3,0,5,1,0,3,2,0,9,0,9,0,18,24,6,2020,2,176,1,4
2,1,0,2,True,False,True,河野 竜生,1,浅村 栄斗,0,ストレート,141.0,10,3,0,5,1,0,2,2,0,9,0,9,0,18,24,6,2020,2,176,1,4
3,1,1,2,True,False,True,河野 竜生,1,浅村 栄斗,0,ストレート,140.0,19,5,0,5,1,0,1,1,0,9,0,9,0,18,24,6,2020,2,176,1,4
4,1,2,2,True,False,True,河野 竜生,1,浅村 栄斗,0,ストレート,142.0,4,4,1,5,1,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,1,4
1,0,0,2,False,False,False,河野 竜生,1,島内 宏明,1,ストレート,138.0,21,10,0,5,1,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,1,5
2,1,0,2,False,False,False,河野 竜生,1,島内 宏明,1,スライダー,122.0,20,5,0,5,1,0,3,1,1,9,0,9,0,18,24,6,2020,2,176,1,5
3,1,1,2,False,False,False,河野 竜生,1,島内 宏明,1,スライダー,125.0,18,7,0,5,1,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,1,5
1,0,0,0,False,False,False,涌井 秀章,0,大田 泰示,0,シュート,138.0,10,9,0,6,0,0,2,0,0,9,0,9,0,18,24,6,2020,2,176,1,2
2,1,0,0,False,False,False,涌井 秀章,0,大田 泰示,0,ストレート,143.0,3,10,0,6,0,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,1,2
3,2,0,0,False,False,False,涌井 秀章,0,大田 泰示,0,フォーク,133.0,14,4,0,6,0,0,1,1,2,9,0,9,0,18,24,6,2020,2,176,1,2
1,0,0,1,False,False,False,涌井 秀章,0,近藤 健介,1,カーブ,112.0,7,4,0,6,0,0,1,1,1,9,0,9,0,18,24,6,2020,2,176,1,3
2,0,1,1,False,False,False,涌井 秀章,0,近藤 健介,1,カーブ,113.0,15,5,0,6,0,0,3,1,1,9,0,9,0,18,24,6,2020,2,176,1,3
3,0,2,1,False,False,False,涌井 秀章,0,近藤 健介,1,スライダー,124.0,8,10,0,6,0,0,1,0,1,9,0,9,0,18,24,6,2020,2,176,1,3
4,1,2,1,False,False,False,涌井 秀章,0,近藤 健介,1,ストレート,144.0,16,3,0,6,0,0,3,2,0,9,0,9,0,18,24,6,2020,2,176,1,3
5,1,2,1,False,False,False,涌井 秀章,0,近藤 健介,1,カットファストボール,140.0,14,6,0,6,0,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,1,3
1,0,0,2,False,False,False,涌井 秀章,0,中田 翔,0,シュート,141.0,21,6,0,6,0,0,1,1,0,9,0,9,0,18,24,6,2020,2,176,1,4
2,1,0,2,False,False,False,涌井 秀章,0,中田 翔,0,カットファストボール,141.0,7,7,0,6,0,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,1,4
3,1,1,2,False,False,False,涌井 秀章,0,中田 翔,0,カットファストボール,134.0,7,5,0,6,0,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,1,4
4,1,2,2,False,False,False,涌井 秀章,0,中田 翔,0,チェンジアップ,127.0,5,6,0,6,0,0,3,1,2,9,0,9,0,18,24,6,2020,2,176,1,4
1,0,0,0,False,False,False,井口 和朋,0,ロメロ,0,ストレート,141.0,7,10,0,6,1,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,2,6
2,1,0,0,False,False,False,井口 和朋,0,ロメロ,0,ストレート,139.0,16,10,0,6,1,0,1,0,0,9,0,9,0,18,24,6,2020,2,176,2,6
3,2,0,0,False,False,False,井口 和朋,0,ロメロ,0,スライダー,127.0,8,5,0,6,1,0,3,1,1,9,0,9,0,18,24,6,2020,2,176,2,6
1,0,0,1,False,False,False,井口 和朋,0,内田 靖人,0,スライダー,126.0,1,6,0,6,1,0,3,1,1,9,0,9,0,18,24,6,2020,2,176,2,7
2,1,0,1,False,False,False,井口 和朋,0,内田 靖人,0,スライダー,128.0,14,4,0,6,1,0,1,1,1,9,0,9,0,18,24,6,2020,2,176,2,7
3,1,1,1,False,False,False,井口 和朋,0,内田 靖人,0,スライダー,125.0,12,5,1,6,1,0,2,1,1,9,0,9,0,18,24,6,2020,2,176,2,7
1,0,0,1,True,False,False,井口 和朋,0,太田 光,0,スライダー,129.0,21,5,0,6,1,0,1,1,1,9,0,9,0,18,24,6,2020,2,176,2,8
1,0,0,2,False,True,False,井口 和朋,0,辰己 涼介,1,ストレート,142.0,12,10,0,6,1,0,2,0,0,9,0,9,0,18,24,6,2020,2,176,2,9
2,1,0,2,False,True,False,井口 和朋,0,辰己 涼介,1,スライダー,128.0,9,7,1,6,1,0,2,0,1,9,0,9,0,18,24,6,2020,2,176,2,9
1,0,0,2,True,False,True,井口 和朋,0,茂木 栄五郎,1,ストレート,141.0,7,10,0,6,1,0,1,0,0,9,0,9,0,18,24,6,2020,2,176,2,1
2,1,0,2,True,False,True,井口 和朋,0,茂木 栄五郎,1,ストレート,143.0,17,7,0,6,1,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,2,1
3,1,1,2,True,False,True,井口 和朋,0,茂木 栄五郎,1,ストレート,147.0,15,9,0,6,1,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,2,1
4,1,2,2,True,False,True,井口 和朋,0,茂木 栄五郎,1,ストレート,142.0,11,4,0,6,1,0,2,1,0,9,0,9,0,18,24,6,2020,2,176,2,1
5,1,2,2,True,False,True,井口 和朋,0,茂木 栄五郎,1,ストレート,141.0,14,7,0,6,1,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,2,1
1,0,0,0,False,False,False,涌井 秀章,0,渡邉 諒,0,カットファストボール,136.0,1,10,0,7,0,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,1,5
2,1,0,0,False,False,False,涌井 秀章,0,渡邉 諒,0,カーブ,107.0,12,2,0,7,0,0,2,2,1,9,0,9,0,18,24,6,2020,2,176,1,5
3,1,1,0,False,False,False,涌井 秀章,0,渡邉 諒,0,チェンジアップ,125.0,2,10,0,7,0,0,3,0,2,9,0,9,0,18,24,6,2020,2,176,1,5
4,2,1,0,False,False,False,涌井 秀章,0,渡邉 諒,0,ストレート,141.0,8,6,0,7,0,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,1,5
5,2,2,0,False,False,False,涌井 秀章,0,渡邉 諒,0,ストレート,142.0,9,3,0,7,0,0,2,2,0,9,0,9,0,18,24,6,2020,2,176,1,5
6,2,2,0,False,False,False,涌井 秀章,0,渡邉 諒,0,スライダー,123.0,9,3,0,7,0,0,2,2,1,9,0,9,0,18,24,6,2020,2,176,1,5
7,2,2,0,False,False,False,涌井 秀章,0,渡邉 諒,0,シュート,140.0,14,6,0,7,0,0,1,1,0,9,0,9,0,18,24,6,2020,2,176,1,5
1,0,0,1,False,False,False,涌井 秀章,0,清宮 幸太郎,1,ストレート,141.0,11,3,0,7,0,0,2,2,0,9,0,9,0,18,24,6,2020,2,176,1,6
1,0,0,2,False,False,False,涌井 秀章,0,横尾 俊建,0,カーブ,113.0,14,2,0,7,0,0,1,2,1,9,0,9,0,18,24,6,2020,2,176,1,7
2,0,1,2,False,False,False,涌井 秀章,0,横尾 俊建,0,スライダー,131.0,1,10,0,7,0,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,1,7
3,1,1,2,False,False,False,涌井 秀章,0,横尾 俊建,0,スライダー,124.0,8,10,0,7,0,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,1,7
4,1,2,2,False,False,False,涌井 秀章,0,横尾 俊建,0,チェンジアップ,128.0,10,6,1,7,0,0,2,1,2,9,0,9,0,18,24,6,2020,2,176,1,7
1,0,0,2,True,False,False,涌井 秀章,0,谷口 雄也,1,ストレート,140.0,7,5,0,7,0,0,1,1,0,9,0,9,0,18,24,6,2020,2,176,1,10
1,0,0,0,False,False,False,井口 和朋,0,ブラッシュ,0,カーブ,115.0,21,3,0,7,1,0,1,2,1,9,0,9,0,18,24,6,2020,2,176,2,2
2,1,0,0,False,False,False,井口 和朋,0,ブラッシュ,0,スライダー,128.0,21,5,0,7,1,0,1,1,1,9,0,9,0,18,24,6,2020,2,176,2,2
3,2,0,0,False,False,False,井口 和朋,0,ブラッシュ,0,スライダー,127.0,12,6,0,7,1,0,2,1,1,9,0,9,0,18,24,6,2020,2,176,2,2
4,2,1,0,False,False,False,井口 和朋,0,ブラッシュ,0,ストレート,144.0,14,10,0,7,1,0,1,0,0,9,0,9,0,18,24,6,2020,2,176,2,2
5,3,1,0,False,False,False,井口 和朋,0,ブラッシュ,0,スライダー,127.0,14,3,0,7,1,0,1,2,1,9,0,9,0,18,24,6,2020,2,176,2,2
6,3,2,0,False,False,False,井口 和朋,0,ブラッシュ,0,スライダー,128.0,6,5,0,7,1,0,3,1,1,9,0,9,0,18,24,6,2020,2,176,2,2
1,0,0,1,False,False,False,井口 和朋,0,鈴木 大地,1,スライダー,125.0,21,0,0,7,1,0,3,2,1,9,0,9,0,18,24,6,2020,2,176,2,3
2,1,0,1,False,False,False,井口 和朋,0,鈴木 大地,1,カットファストボール,128.0,11,6,0,7,1,0,2,1,0,9,0,9,0,18,24,6,2020,2,176,2,3
3,1,1,1,False,False,False,井口 和朋,0,鈴木 大地,1,スライダー,125.0,12,2,0,7,1,0,2,2,1,9,0,9,0,18,24,6,2020,2,176,2,3
4,1,2,1,False,False,False,井口 和朋,0,鈴木 大地,1,フォーク,134.0,11,10,0,7,1,0,2,0,2,9,0,9,0,18,24,6,2020,2,176,2,3
5,2,2,1,False,False,False,井口 和朋,0,鈴木 大地,1,ストレート,142.0,14,3,0,7,1,0,3,2,0,9,0,9,0,18,24,6,2020,2,176,2,3
1,0,0,2,False,False,False,井口 和朋,0,浅村 栄斗,0,ストレート,142.0,13,3,0,7,1,0,2,2,0,9,0,9,0,18,24,6,2020,2,176,2,4
1,0,0,0,False,False,False,ブセニッツ,0,清水 優心,0,ストレート,148.0,9,7,0,8,0,0,2,0,0,9,0,9,0,18,24,6,2020,2,176,2,9
2,0,1,0,False,False,False,ブセニッツ,0,清水 優心,0,ストレート,151.0,6,2,0,8,0,0,3,2,0,9,0,9,0,18,24,6,2020,2,176,2,9
1,0,0,1,False,False,False,ブセニッツ,0,西川 遥輝,1,カーブ,136.0,1,9,0,8,0,0,1,0,1,9,0,9,0,18,24,6,2020,2,176,2,1
2,1,0,1,False,False,False,ブセニッツ,0,西川 遥輝,1,カーブ,137.0,9,6,0,8,0,0,2,1,1,9,0,9,0,18,24,6,2020,2,176,2,1
3,1,1,1,False,False,False,ブセニッツ,0,西川 遥輝,1,カットファストボール,148.0,2,9,0,8,0,0,1,0,0,9,0,9,0,18,24,6,2020,2,176,2,1
4,2,1,1,False,False,False,ブセニッツ,0,西川 遥輝,1,ストレート,152.0,12,6,0,8,0,0,2,1,0,9,0,9,0,18,24,6,2020,2,176,2,1
5,2,2,1,False,False,False,ブセニッツ,0,西川 遥輝,1,ストレート,155.0,16,5,0,8,0,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,2,1
6,2,2,1,False,False,False,ブセニッツ,0,西川 遥輝,1,カーブ,135.0,12,7,0,8,0,0,2,0,1,9,0,9,0,18,24,6,2020,2,176,2,1
1,0,0,2,False,False,False,ブセニッツ,0,大田 泰示,0,ストレート,147.0,5,5,0,8,0,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,2,2
1,0,0,0,False,False,False,鈴木 健矢,0,島内 宏明,1,ストレート,139.0,2,9,0,8,1,0,1,0,0,9,0,9,0,18,24,6,2020,2,176,3,5
2,1,0,0,False,False,False,鈴木 健矢,0,島内 宏明,1,ストレート,141.0,15,5,0,8,1,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,3,5
1,0,0,1,False,False,False,鈴木 健矢,0,ロメロ,0,ストレート,141.0,19,8,0,8,1,0,1,0,0,9,0,9,0,18,24,6,2020,2,176,3,6
2,1,0,1,False,False,False,鈴木 健矢,0,ロメロ,0,スライダー,126.0,12,5,0,8,1,0,2,1,1,9,0,9,0,18,24,6,2020,2,176,3,6
3,1,1,1,False,False,False,鈴木 健矢,0,ロメロ,0,ストレート,140.0,21,7,0,8,1,0,1,0,0,9,0,9,0,18,24,6,2020,2,176,3,6
4,2,1,1,False,False,False,鈴木 健矢,0,ロメロ,0,スライダー,127.0,14,8,0,8,1,0,1,0,1,9,0,9,0,18,24,6,2020,2,176,3,6
5,2,2,1,False,False,False,鈴木 健矢,0,ロメロ,0,スライダー,126.0,5,7,0,8,1,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,3,6
6,2,2,1,False,False,False,鈴木 健矢,0,ロメロ,0,ストレート,144.0,4,3,0,8,1,0,3,2,0,9,0,9,0,18,24,6,2020,2,176,3,6
7,3,2,1,False,False,False,鈴木 健矢,0,ロメロ,0,スライダー,126.0,6,6,1,8,1,0,3,1,1,9,0,9,0,18,24,6,2020,2,176,3,6
1,0,0,1,False,True,False,鈴木 健矢,0,小深田 大翔,1,スライダー,126.0,21,7,0,8,1,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,3,10
2,0,1,1,False,True,False,鈴木 健矢,0,小深田 大翔,1,ストレート,142.0,20,6,0,8,1,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,3,10
3,0,2,1,False,True,False,鈴木 健矢,0,小深田 大翔,1,スライダー,127.0,6,6,0,8,1,0,1,1,1,9,0,9,0,18,24,6,2020,2,176,3,10
4,0,2,1,False,True,False,鈴木 健矢,0,小深田 大翔,1,ストレート,145.0,21,3,0,8,1,0,3,2,0,9,0,9,0,18,24,6,2020,2,176,3,10
5,1,2,1,False,True,False,鈴木 健矢,0,小深田 大翔,1,ストレート,141.0,16,5,0,8,1,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,3,10
1,0,0,2,False,True,False,鈴木 健矢,0,太田 光,0,スライダー,126.0,21,9,0,8,1,0,1,0,1,9,0,9,0,18,24,6,2020,2,176,3,8
2,1,0,2,False,True,False,鈴木 健矢,0,太田 光,0,ストレート,143.0,11,4,0,8,1,0,2,1,0,9,0,9,0,18,24,6,2020,2,176,3,8
3,1,1,2,False,True,False,鈴木 健矢,0,太田 光,0,ストレート,141.0,12,6,0,8,1,0,2,1,0,9,0,9,0,18,24,6,2020,2,176,3,8
4,1,2,2,False,True,False,鈴木 健矢,0,太田 光,0,スライダー,126.0,14,2,1,8,1,0,1,2,1,9,0,9,0,18,24,6,2020,2,176,3,8
1,0,0,2,False,True,False,鈴木 健矢,0,辰己 涼介,1,スライダー,126.0,11,10,0,8,1,0,2,0,1,9,0,9,0,18,24,6,2020,2,176,3,9
2,1,0,2,False,False,True,鈴木 健矢,0,辰己 涼介,1,ストレート,144.0,21,9,0,8,1,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,3,9
3,2,0,2,False,False,True,鈴木 健矢,0,辰己 涼介,1,スライダー,125.0,14,7,0,8,1,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,3,9
4,2,1,2,False,False,True,鈴木 健矢,0,辰己 涼介,1,ストレート,142.0,21,7,0,8,1,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,3,9
5,3,1,2,False,False,True,鈴木 健矢,0,辰己 涼介,1,スライダー,126.0,8,10,0,8,1,0,1,0,1,9,0,9,0,18,24,6,2020,2,176,3,9
1,0,0,2,True,False,True,鈴木 健矢,0,茂木 栄五郎,1,ストレート,144.0,21,4,0,8,1,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,3,1
2,1,0,2,True,False,True,鈴木 健矢,0,茂木 栄五郎,1,ストレート,140.0,21,5,0,8,1,0,3,1,0,9,0,9,0,18,24,6,2020,2,176,3,1
3,2,0,2,True,False,True,鈴木 健矢,0,茂木 栄五郎,1,スライダー,126.0,12,6,0,8,1,0,2,1,1,9,0,9,0,18,24,6,2020,2,176,3,1
1,0,0,0,False,False,False,森原 康平,0,近藤 健介,1,ストレート,145.0,17,2,0,9,0,0,3,2,0,9,0,9,0,18,24,6,2020,2,176,3,3
2,0,1,0,False,False,False,森原 康平,0,近藤 健介,1,ストレート,144.0,15,8,0,9,0,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,3,3
3,0,2,0,False,False,False,森原 康平,0,近藤 健介,1,スライダー,136.0,7,6,0,9,0,0,1,1,1,9,0,9,0,18,24,6,2020,2,176,3,3
4,0,2,0,False,False,False,森原 康平,0,近藤 健介,1,ストレート,146.0,12,1,0,9,0,0,2,2,0,9,0,9,0,18,24,6,2020,2,176,3,3
1,0,0,1,False,False,False,森原 康平,0,中田 翔,0,スライダー,132.0,19,8,0,9,0,0,1,0,1,9,0,9,0,18,24,6,2020,2,176,3,4
2,1,0,1,False,False,False,森原 康平,0,中田 翔,0,ストレート,145.0,7,8,0,9,0,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,3,4
3,1,1,1,False,False,False,森原 康平,0,中田 翔,0,ストレート,147.0,11,8,0,9,0,0,2,0,0,9,0,9,0,18,24,6,2020,2,176,3,4
4,1,2,1,False,False,False,森原 康平,0,中田 翔,0,フォーク,138.0,20,5,0,9,0,0,1,1,2,9,0,9,0,18,24,6,2020,2,176,3,4
5,1,2,1,False,False,False,森原 康平,0,中田 翔,0,スライダー,137.0,6,6,0,9,0,0,3,1,1,9,0,9,0,18,24,6,2020,2,176,3,4
6,1,2,1,False,False,False,森原 康平,0,中田 翔,0,スライダー,139.0,6,10,0,9,0,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,3,4
7,1,2,1,False,False,False,森原 康平,0,中田 翔,0,ストレート,146.0,6,10,0,9,0,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,3,4
8,2,2,1,False,False,False,森原 康平,0,中田 翔,0,スライダー,137.0,13,9,0,9,0,0,2,0,1,9,0,9,0,18,24,6,2020,2,176,3,4
1,0,0,2,False,False,False,森原 康平,0,渡邉 諒,0,ストレート,146.0,7,8,0,9,0,0,3,0,0,9,0,9,0,18,24,6,2020,2,176,3,5
2,0,1,2,False,False,False,森原 康平,0,渡邉 諒,0,スライダー,136.0,4,10,0,9,0,0,3,0,1,9,0,9,0,18,24,6,2020,2,176,3,5
3,1,1,2,False,False,False,森原 康平,0,渡邉 諒,0,スライダー,136.0,15,7,0,9,0,0,1,0,1,9,0,9,0,18,24,6,2020,2,176,3,5
1,0,0,0,False,False,False,坂本 裕哉,1,大島 洋平,1,ストレート,148.0,9,6,0,1,0,0,2,1,0,7,2,10,0,18,25,6,2020,3,177,1,1
2,0,1,0,False,False,False,坂本 裕哉,1,大島 洋平,1,スライダー,128.0,21,9,0,1,0,0,3,0,1,7,2,10,0,18,25,6,2020,3,177,1,1
3,1,1,0,False,False,False,坂本 裕哉,1,大島 洋平,1,チェンジアップ,130.0,1,6,0,1,0,0,1,1,2,7,2,10,0,18,25,6,2020,3,177,1,1
4,2,1,0,False,False,False,坂本 裕哉,1,大島 洋平,1,チェンジアップ,134.0,11,6,0,1,0,0,2,1,2,7,2,10,0,18,25,6,2020,3,177,1,1
1,0,0,1,False,False,False,坂本 裕哉,1,アルモンテ,0,スライダー,130.0,12,5,0,1,0,0,2,1,1,7,2,10,0,18,25,6,2020,3,177,1,2
2,0,1,1,False,False,False,坂本 裕哉,1,アルモンテ,0,ストレート,146.0,8,1,0,1,0,0,3,2,0,7,2,10,0,18,25,6,2020,3,177,1,2
3,0,2,1,False,False,False,坂本 裕哉,1,アルモンテ,0,カーブ,121.0,1,2,0,1,0,0,3,2,1,7,2,10,0,18,25,6,2020,3,177,1,2
4,1,2,1,False,False,False,坂本 裕哉,1,アルモンテ,0,チェンジアップ,133.0,3,4,0,1,0,0,3,1,2,7,2,10,0,18,25,6,2020,3,177,1,2
1,0,0,2,False,False,False,坂本 裕哉,1,高橋 周平,1,ストレート,144.0,1,8,0,1,0,0,1,0,0,7,2,10,0,18,25,6,2020,3,177,1,3
2,1,0,2,False,False,False,坂本 裕哉,1,高橋 周平,1,ストレート,148.0,1,3,0,1,0,0,1,2,0,7,2,10,0,18,25,6,2020,3,177,1,3
3,2,0,2,False,False,False,坂本 裕哉,1,高橋 周平,1,スライダー,133.0,21,10,0,1,0,0,3,0,1,7,2,10,0,18,25,6,2020,3,177,1,3
4,3,0,2,False,False,False,坂本 裕哉,1,高橋 周平,1,スライダー,134.0,13,10,0,1,0,0,2,0,1,7,2,10,0,18,25,6,2020,3,177,1,3
1,0,0,2,True,False,False,坂本 裕哉,1,ビシエド,0,スライダー,132.0,21,10,0,1,0,0,1,0,1,7,2,10,0,18,25,6,2020,3,177,1,4
2,1,0,2,True,False,False,坂本 裕哉,1,ビシエド,0,ストレート,147.0,16,6,0,1,0,0,1,1,0,7,2,10,0,18,25,6,2020,3,177,1,4
1,0,0,0,False,False,False,岡野 祐一郎,0,梶谷 隆幸,1,ストレート,144.0,15,8,0,1,1,0,3,0,0,7,2,10,0,18,25,6,2020,3,177,1,1
1,0,0,1,False,False,False,岡野 祐一郎,0,ソト,0,ストレート,145.0,6,4,0,1,1,0,3,1,0,7,2,10,0,18,25,6,2020,3,177,1,2
2,0,1,1,False,False,False,岡野 祐一郎,0,ソト,0,ストレート,144.0,17,9,0,1,1,0,1,0,0,7,2,10,0,18,25,6,2020,3,177,1,2
3,0,2,1,False,False,False,岡野 祐一郎,0,ソト,0,ストレート,144.0,1,5,0,1,1,0,3,1,0,7,2,10,0,18,25,6,2020,3,177,1,2
4,1,2,1,False,False,False,岡野 祐一郎,0,ソト,0,スライダー,128.0,11,3,0,1,1,0,2,2,1,7,2,10,0,18,25,6,2020,3,177,1,2
1,0,0,2,False,False,False,岡野 祐一郎,0,オースティン,0,ストレート,144.0,17,10,0,1,1,0,1,0,0,7,2,10,0,18,25,6,2020,3,177,1,3
2,1,0,2,False,False,False,岡野 祐一郎,0,オースティン,0,ストレート,145.0,16,5,0,1,1,0,1,1,0,7,2,10,0,18,25,6,2020,3,177,1,3
3,1,1,2,False,False,False,岡野 祐一郎,0,オースティン,0,カットファストボール,138.0,2,9,0,1,1,0,3,0,0,7,2,10,0,18,25,6,2020,3,177,1,3
4,1,2,2,False,False,False,岡野 祐一郎,0,オースティン,0,カットファストボール,134.0,4,4,1,1,1,0,3,1,0,7,2,10,0,18,25,6,2020,3,177,1,3
1,0,0,2,False,False,False,岡野 祐一郎,0,佐野 恵太,1,カーブ,120.0,9,9,0,1,1,0,2,0,1,7,2,10,0,18,25,6,2020,3,177,1,4
2,1,0,2,False,False,False,岡野 祐一郎,0,佐野 恵太,1,カットファストボール,134.0,9,3,0,1,1,0,2,2,0,7,2,10,0,18,25,6,2020,3,177,1,4
3,1,1,2,False,False,False,岡野 祐一郎,0,佐野 恵太,1,ストレート,145.0,1,10,0,1,1,0,1,0,0,7,2,10,0,18,25,6,2020,3,177,1,4
4,2,1,2,False,False,False,岡野 祐一郎,0,佐野 恵太,1,フォーク,130.0,21,1,0,1,1,0,3,2,2,7,2,10,0,18,25,6,2020,3,177,1,4
5,3,1,2,False,False,False,岡野 祐一郎,0,佐野 恵太,1,ストレート,145.0,11,10,0,1,1,0,2,0,0,7,2,10,0,18,25,6,2020,3,177,1,4
1,0,0,0,False,False,False,坂本 裕哉,1,阿部 寿樹,0,スライダー,132.0,21,6,0,2,0,0,1,1,1,7,2,10,0,18,25,6,2020,3,177,1,5
2,1,0,0,False,False,False,坂本 裕哉,1,阿部 寿樹,0,チェンジアップ,131.0,10,3,0,2,0,0,2,2,2,7,2,10,0,18,25,6,2020,3,177,1,5
3,1,1,0,False,False,False,坂本 裕哉,1,阿部 寿樹,0,ストレート,147.0,13,4,0,2,0,0,2,1,0,7,2,10,0,18,25,6,2020,3,177,1,5
4,1,2,0,False,False,False,坂本 裕哉,1,阿部 寿樹,0,チェンジアップ,133.0,8,10,0,2,0,0,3,0,2,7,2,10,0,18,25,6,2020,3,177,1,5
1,0,0,1,False,False,False,坂本 裕哉,1,京田 陽太,1,スライダー,126.0,17,10,0,2,0,0,3,0,1,7,2,10,0,18,25,6,2020,3,177,1,6
