id,totalPitchingCount,B,S,O,b1,b2,b3,pitcher,pitcherHand,batter,batterHand,gameID,inning,pitchType,speed,ballPositionLabel,ballX,ballY,dir,dist,battingType,isOuts,y
7883,1,0,0,0,False,False,False,小島 和哉,L,中川 圭太,R,20202146,2回表,ストレート,138km/h,真ん中高め,9,B,,,,,0
7884,2,1,0,0,False,False,False,小島 和哉,L,中川 圭太,R,20202146,2回表,ストレート,139km/h,ど真ん中,9,E,,,,,1
7885,3,1,1,0,False,False,False,小島 和哉,L,中川 圭太,R,20202146,2回表,カットファストボール,131km/h,ど真ん中,11,F,,,,,2
7886,4,1,2,0,False,False,False,小島 和哉,L,中川 圭太,R,20202146,2回表,ストレート,136km/h,真ん中低め,10,H,W,92.8,F,True,3
7887,1,0,0,1,False,False,False,小島 和哉,L,大城 滉二,R,20202146,2回表,カットファストボール,132km/h,真ん中低め,10,J,,,,,0
7888,2,1,0,1,False,False,False,小島 和哉,L,大城 滉二,R,20202146,2回表,ストレート,140km/h,内角高め,14,A,,,,,0
7889,3,2,0,1,False,False,False,小島 和哉,L,大城 滉二,R,20202146,2回表,ストレート,140km/h,ど真ん中,13,F,,,,,1
7890,4,2,1,1,False,False,False,小島 和哉,L,大城 滉二,R,20202146,2回表,ストレート,142km/h,外角低め,3,J,,,,,0
7891,5,3,1,1,False,False,False,小島 和哉,L,大城 滉二,R,20202146,2回表,ストレート,138km/h,内角低め,14,H,,,,,2
7892,6,3,2,1,False,False,False,小島 和哉,L,大城 滉二,R,20202146,2回表,ストレート,140km/h,真ん中高め,13,A,,0.0,,False,0
7893,1,0,0,1,True,False,False,小島 和哉,L,若月 健矢,R,20202146,2回表,カットファストボール,131km/h,内角高め,21,D,,0.0,,False,0
7894,1,0,0,1,True,True,False,小島 和哉,L,安達 了一,R,20202146,2回表,ストレート,140km/h,内角高め,15,D,,,,,1
7895,2,0,1,1,True,True,False,小島 和哉,L,安達 了一,R,20202146,2回表,フォーク,127km/h,内角低め,21,K,,,,,0
7896,3,1,1,1,True,True,False,小島 和哉,L,安達 了一,R,20202146,2回表,フォーク,127km/h,真ん中高め,13,C,,,,,1
7897,4,1,2,1,True,True,False,小島 和哉,L,安達 了一,R,20202146,2回表,ストレート,136km/h,内角低め,18,H,P,79.7,L,False,4
7898,1,0,0,1,True,True,False,小島 和哉,L,後藤 駿太,L,20202146,2回表,ストレート,139km/h,ど真ん中,9,E,,,,,2
7899,2,0,1,1,True,True,False,小島 和哉,L,後藤 駿太,L,20202146,2回表,カットファストボール,135km/h,外角高め,14,D,D,89.9,F,True,3
7900,1,0,0,2,True,True,False,小島 和哉,L,Ｔ－岡田,L,20202146,2回表,カットファストボール,133km/h,外角高め,20,C,,,,,0
7901,2,1,0,2,True,True,False,小島 和哉,L,Ｔ－岡田,L,20202146,2回表,ストレート,142km/h,ど真ん中,9,F,W,113.3,F,False,7
7902,1,0,0,2,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,2回表,カットファストボール,133km/h,真ん中低め,13,H,,,,,2
7903,2,0,1,2,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,2回表,ストレート,140km/h,内角低め,21,J,,,,,0
7904,3,1,1,2,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,2回表,カットファストボール,134km/h,内角低め,15,I,,,,,1
7905,4,1,2,2,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,2回表,ストレート,138km/h,内角低め,21,K,,,,,0
7906,5,2,2,2,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,2回表,フォーク,129km/h,真ん中低め,12,K,,0.0,,True,1
7907,1,0,0,0,False,False,False,Ｋ－鈴木,R,藤岡 裕大,L,20202146,2回裏,ストレート,145km/h,ど真ん中,13,F,G,72.0,F,False,4
7908,1,0,0,0,True,False,False,Ｋ－鈴木,R,荻野 貴司,R,20202146,2回裏,カットファストボール,140km/h,外角高め,1,D,,,,,0
7909,2,1,0,0,True,False,False,Ｋ－鈴木,R,荻野 貴司,R,20202146,2回裏,カットファストボール,139km/h,真ん中高め,13,B,,,,,0
7910,3,2,0,0,True,False,False,Ｋ－鈴木,R,荻野 貴司,R,20202146,2回裏,カットファストボール,139km/h,真ん中高め,13,D,,,,,1
7911,4,2,1,0,True,False,False,Ｋ－鈴木,R,荻野 貴司,R,20202146,2回裏,ストレート,142km/h,真ん中低め,12,H,S,77.3,F,True,3
7912,1,0,0,1,True,False,False,Ｋ－鈴木,R,角中 勝也,L,20202146,2回裏,ストレート,142km/h,外角中心,21,F,,,,,1
7913,2,0,1,1,True,False,False,Ｋ－鈴木,R,角中 勝也,L,20202146,2回裏,スライダー,131km/h,真ん中低め,9,J,,,,,1
7914,3,0,2,1,True,False,False,Ｋ－鈴木,R,角中 勝也,L,20202146,2回裏,フォーク,139km/h,内角低め,8,K,,,,,0
7915,4,1,2,1,True,False,False,Ｋ－鈴木,R,角中 勝也,L,20202146,2回裏,フォーク,135km/h,外角中心,21,F,,,,,2
7916,5,1,2,1,True,False,False,Ｋ－鈴木,R,角中 勝也,L,20202146,2回裏,ストレート,142km/h,外角中心,21,E,,,,,0
7917,6,2,2,1,True,False,False,Ｋ－鈴木,R,角中 勝也,L,20202146,2回裏,スライダー,129km/h,ど真ん中,10,G,,,,,2
7918,7,2,2,1,True,False,False,Ｋ－鈴木,R,角中 勝也,L,20202146,2回裏,スライダー,127km/h,外角低め,21,J,,,,,0
7919,8,3,2,1,True,False,False,Ｋ－鈴木,R,角中 勝也,L,20202146,2回裏,スライダー,129km/h,外角中心,21,E,,0.0,,True,1
7920,1,0,0,2,False,True,False,Ｋ－鈴木,R,安田 尚憲,L,20202146,2回裏,フォーク,138km/h,外角中心,15,G,,,,,1
7921,2,0,1,2,False,True,False,Ｋ－鈴木,R,安田 尚憲,L,20202146,2回裏,フォーク,140km/h,内角低め,6,K,,,,,0
7922,3,1,1,2,False,True,False,Ｋ－鈴木,R,安田 尚憲,L,20202146,2回裏,ストレート,144km/h,外角中心,14,E,Q,40.6,G,True,3
7923,1,0,0,0,False,False,False,小島 和哉,L,吉田 正尚,L,20202146,3回表,ストレート,138km/h,外角中心,19,E,,,,,0
7924,2,1,0,0,False,False,False,小島 和哉,L,吉田 正尚,L,20202146,3回表,カットファストボール,133km/h,外角低め,16,H,,,,,1
7925,3,1,1,0,False,False,False,小島 和哉,L,吉田 正尚,L,20202146,3回表,カーブ,116km/h,ど真ん中,9,E,,,,,2
7926,4,1,2,0,False,False,False,小島 和哉,L,吉田 正尚,L,20202146,3回表,ストレート,139km/h,外角中心,15,G,V,24.0,G,True,3
7927,1,0,0,1,False,False,False,小島 和哉,L,ジョーンズ,R,20202146,3回表,フォーク,127km/h,内角低め,16,K,,,,,0
7928,2,1,0,1,False,False,False,小島 和哉,L,ジョーンズ,R,20202146,3回表,カットファストボール,131km/h,ど真ん中,12,E,J,113.0,F,True,3
7929,1,0,0,2,False,False,False,小島 和哉,L,中川 圭太,R,20202146,3回表,カーブ,113km/h,真ん中高め,12,D,,,,,1
7930,2,0,1,2,False,False,False,小島 和哉,L,中川 圭太,R,20202146,3回表,フォーク,128km/h,内角低め,14,J,,,,,0
7931,3,1,1,2,False,False,False,小島 和哉,L,中川 圭太,R,20202146,3回表,フォーク,127km/h,外角低め,5,H,D,36.2,G,True,3
7932,1,0,0,0,False,False,False,Ｋ－鈴木,R,レアード,R,20202146,3回裏,スライダー,131km/h,真ん中低め,12,K,,,,,0
7933,2,1,0,0,False,False,False,Ｋ－鈴木,R,レアード,R,20202146,3回裏,ストレート,142km/h,内角中心,19,F,,,,,1
7934,3,1,1,0,False,False,False,Ｋ－鈴木,R,レアード,R,20202146,3回裏,ストレート,145km/h,内角高め,16,A,,,,,0
7935,4,2,1,0,False,False,False,Ｋ－鈴木,R,レアード,R,20202146,3回裏,カーブ,116km/h,真ん中低め,10,H,,,,,2
7936,5,2,2,0,False,False,False,Ｋ－鈴木,R,レアード,R,20202146,3回裏,カットファストボール,135km/h,外角低め,1,K,,,,,0
7937,6,3,2,0,False,False,False,Ｋ－鈴木,R,レアード,R,20202146,3回裏,カットファストボール,135km/h,外角低め,1,K,,0.0,,False,0
7938,1,0,0,0,True,False,False,Ｋ－鈴木,R,マーティン,L,20202146,3回裏,カットファストボール,139km/h,内角中心,7,F,,,,,2
7939,2,0,1,0,True,False,False,Ｋ－鈴木,R,マーティン,L,20202146,3回裏,カーブ,114km/h,外角低め,14,I,,,,,0
7940,3,1,1,0,True,False,False,Ｋ－鈴木,R,マーティン,L,20202146,3回裏,スライダー,131km/h,内角低め,3,I,,,,,0
7941,4,2,1,0,True,False,False,Ｋ－鈴木,R,マーティン,L,20202146,3回裏,フォーク,138km/h,内角中心,8,F,,,,,1
7942,5,2,2,0,True,False,False,Ｋ－鈴木,R,マーティン,L,20202146,3回裏,ストレート,142km/h,外角高め,21,C,,,,,2
7943,6,2,2,0,True,False,False,Ｋ－鈴木,R,マーティン,L,20202146,3回裏,ストレート,146km/h,外角低め,14,I,,,,,0
7944,7,3,2,0,True,False,False,Ｋ－鈴木,R,マーティン,L,20202146,3回裏,スライダー,130km/h,内角低め,1,J,,0.0,,False,0
7945,1,0,0,0,True,True,False,Ｋ－鈴木,R,中村 奨吾,R,20202146,3回裏,カットファストボール,129km/h,ど真ん中,12,F,H,12.9,B,True,3
7946,1,0,0,1,False,True,True,Ｋ－鈴木,R,井上 晴哉,R,20202146,3回裏,カットファストボール,134km/h,真ん中低め,9,I,O,103.9,F,True,3
7947,1,0,0,2,False,False,False,Ｋ－鈴木,R,田村 龍弘,R,20202146,3回裏,ストレート,145km/h,内角高め,19,B,,,,,0
7948,2,1,0,2,False,False,False,Ｋ－鈴木,R,田村 龍弘,R,20202146,3回裏,カットファストボール,141km/h,外角低め,2,K,,,,,0
7949,3,2,0,2,False,False,False,Ｋ－鈴木,R,田村 龍弘,R,20202146,3回裏,カットファストボール,141km/h,真ん中低め,9,J,F,26.4,G,True,3
7950,1,0,0,0,False,False,False,小島 和哉,L,大城 滉二,R,20202146,4回表,ストレート,140km/h,真ん中高め,10,D,,,,,1
7951,2,0,1,0,False,False,False,小島 和哉,L,大城 滉二,R,20202146,4回表,フォーク,126km/h,外角低め,7,H,,,,,2
7952,3,0,2,0,False,False,False,小島 和哉,L,大城 滉二,R,20202146,4回表,ストレート,140km/h,外角高め,1,D,,,,,0
7953,4,1,2,0,False,False,False,小島 和哉,L,大城 滉二,R,20202146,4回表,ストレート,140km/h,外角低め,1,H,W,32.0,G,True,3
7954,1,0,0,1,False,False,False,小島 和哉,L,若月 健矢,R,20202146,4回表,フォーク,128km/h,真ん中低め,9,H,,,,,2
7955,2,0,1,1,False,False,False,小島 和哉,L,若月 健矢,R,20202146,4回表,カットファストボール,132km/h,真ん中高め,12,D,,,,,2
7956,3,0,2,1,False,False,False,小島 和哉,L,若月 健矢,R,20202146,4回表,ストレート,141km/h,内角中心,14,F,,,,,2
7957,4,0,2,1,False,False,False,小島 和哉,L,若月 健矢,R,20202146,4回表,ストレート,141km/h,外角高め,3,C,X,101.6,F,False,4
7958,1,0,0,1,True,False,False,小島 和哉,L,安達 了一,R,20202146,4回表,カットファストボール,131km/h,内角中心,17,F,,,,,1
7959,2,0,1,1,True,False,False,小島 和哉,L,安達 了一,R,20202146,4回表,ストレート,138km/h,外角低め,1,H,,,,,0
7960,3,1,1,1,True,False,False,小島 和哉,L,安達 了一,R,20202146,4回表,カットファストボール,133km/h,内角低め,16,H,,,,,2
7961,4,1,2,1,True,False,False,小島 和哉,L,安達 了一,R,20202146,4回表,フォーク,128km/h,外角低め,7,K,,,,,2
7962,5,1,2,1,True,False,False,小島 和哉,L,安達 了一,R,20202146,4回表,フォーク,128km/h,内角低め,19,K,,,,,0
7963,6,2,2,1,True,False,False,小島 和哉,L,安達 了一,R,20202146,4回表,フォーク,126km/h,外角高め,1,A,,,,,0
7964,7,3,2,1,True,False,False,小島 和哉,L,安達 了一,R,20202146,4回表,カットファストボール,133km/h,ど真ん中,9,E,,,,,2
7965,8,3,2,1,True,False,False,小島 和哉,L,安達 了一,R,20202146,4回表,ストレート,140km/h,真ん中低め,12,H,S,102.3,F,True,3
7966,1,0,0,2,True,False,False,小島 和哉,L,後藤 駿太,L,20202146,4回表,カットファストボール,133km/h,外角中心,18,F,,,,,1
7967,2,0,1,2,True,False,False,小島 和哉,L,後藤 駿太,L,20202146,4回表,ストレート,139km/h,外角低め,21,H,,,,,0
7968,3,1,1,2,True,False,False,小島 和哉,L,後藤 駿太,L,20202146,4回表,カットファストボール,133km/h,外角低め,21,K,,,,,0
7969,4,2,1,2,True,False,False,小島 和哉,L,後藤 駿太,L,20202146,4回表,ストレート,140km/h,外角中心,21,F,,,,,0
7970,5,3,1,2,True,False,False,小島 和哉,L,後藤 駿太,L,20202146,4回表,ストレート,140km/h,真ん中低め,13,J,T,90.0,F,True,3
7971,1,0,0,0,False,False,False,荒西 祐大,R,藤岡 裕大,L,20202146,4回裏,ストレート,140km/h,外角高め,20,D,,,,,0
7972,2,1,0,0,False,False,False,荒西 祐大,R,藤岡 裕大,L,20202146,4回裏,シンカー,133km/h,真ん中低め,9,I,,,,,1
7973,3,1,1,0,False,False,False,荒西 祐大,R,藤岡 裕大,L,20202146,4回裏,カットファストボール,134km/h,内角中心,1,G,,,,,1
7974,4,1,2,0,False,False,False,荒西 祐大,R,藤岡 裕大,L,20202146,4回裏,ストレート,143km/h,内角低め,8,H,,0.0,,True,1
7975,1,0,0,1,False,False,False,荒西 祐大,R,荻野 貴司,R,20202146,4回裏,ストレート,141km/h,内角低め,14,H,,,,,1
7976,2,0,1,1,False,False,False,荒西 祐大,R,荻野 貴司,R,20202146,4回裏,カーブ,-,外角低め,8,K,,,,,0
7977,3,1,1,1,False,False,False,荒西 祐大,R,荻野 貴司,R,20202146,4回裏,ストレート,140km/h,内角低め,21,J,,,,,0
7978,4,2,1,1,False,False,False,荒西 祐大,R,荻野 貴司,R,20202146,4回裏,カットファストボール,130km/h,内角高め,21,D,,,,,0
7979,5,3,1,1,False,False,False,荒西 祐大,R,荻野 貴司,R,20202146,4回裏,ストレート,141km/h,内角低め,14,H,,,,,1
7980,6,3,2,1,False,False,False,荒西 祐大,R,荻野 貴司,R,20202146,4回裏,ストレート,143km/h,内角中心,17,G,,,,,2
7981,7,3,2,1,False,False,False,荒西 祐大,R,荻野 貴司,R,20202146,4回裏,ストレート,143km/h,真ん中高め,9,D,,0.0,,False,0
7982,1,0,0,1,True,False,False,荒西 祐大,R,角中 勝也,L,20202146,4回裏,シンカー,129km/h,外角低め,21,H,,,,,0
7983,2,1,0,1,True,False,False,荒西 祐大,R,角中 勝也,L,20202146,4回裏,ストレート,140km/h,外角中心,20,E,N,17.1,G,True,3
7984,1,0,0,0,False,False,False,小島 和哉,L,Ｔ－岡田,L,20202146,5回表,カーブ,113km/h,外角高め,14,D,,,,,1
7985,2,0,1,0,False,False,False,小島 和哉,L,Ｔ－岡田,L,20202146,5回表,カットファストボール,133km/h,外角中心,21,E,,,,,0
7986,3,1,1,0,False,False,False,小島 和哉,L,Ｔ－岡田,L,20202146,5回表,カットファストボール,133km/h,外角低め,14,H,,,,,2
7987,4,1,2,0,False,False,False,小島 和哉,L,Ｔ－岡田,L,20202146,5回表,カーブ,113km/h,外角低め,19,K,,,,,0
7988,5,2,2,0,False,False,False,小島 和哉,L,Ｔ－岡田,L,20202146,5回表,カットファストボール,130km/h,外角低め,21,K,,,,,0
7989,6,3,2,0,False,False,False,小島 和哉,L,Ｔ－岡田,L,20202146,5回表,カットファストボール,131km/h,外角中心,15,E,N,100.4,F,True,3
7990,1,0,0,1,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,5回表,ストレート,138km/h,内角中心,20,F,,,,,1
7991,2,0,1,1,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,5回表,フォーク,128km/h,内角低め,15,K,,,,,0
7992,3,1,1,1,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,5回表,カットファストボール,131km/h,内角低め,21,J,,,,,0
7993,4,2,1,1,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,5回表,カットファストボール,132km/h,内角低め,21,H,,,,,1
7994,5,2,2,1,False,False,False,小島 和哉,L,ロドリゲス,R,20202146,5回表,ストレート,140km/h,外角高め,6,D,,0.0,,True,1
7995,1,0,0,2,False,False,False,小島 和哉,L,吉田 正尚,L,20202146,5回表,ストレート,138km/h,真ん中低め,10,I,,,,,0
7996,2,1,0,2,False,False,False,小島 和哉,L,吉田 正尚,L,20202146,5回表,カットファストボール,135km/h,外角中心,15,G,P,42.7,G,True,3
7997,1,0,0,0,False,False,False,荒西 祐大,R,安田 尚憲,L,20202146,5回裏,シンカー,133km/h,真ん中低め,10,I,,,,,1
7998,2,0,1,0,False,False,False,荒西 祐大,R,安田 尚憲,L,20202146,5回裏,ストレート,141km/h,内角低め,1,H,,,,,0
7999,3,1,1,0,False,False,False,荒西 祐大,R,安田 尚憲,L,20202146,5回裏,シンカー,135km/h,内角低め,1,K,,,,,0
8000,4,2,1,0,False,False,False,荒西 祐大,R,安田 尚憲,L,20202146,5回裏,シンカー,135km/h,真ん中低め,9,H,W,33.8,G,True,3
8001,1,0,0,1,False,False,False,荒西 祐大,R,レアード,R,20202146,5回裏,カットファストボール,133km/h,外角低め,1,J,,,,,0
8002,2,1,0,1,False,False,False,荒西 祐大,R,レアード,R,20202146,5回裏,ストレート,142km/h,内角低め,18,H,,,,,1
8003,3,1,1,1,False,False,False,荒西 祐大,R,レアード,R,20202146,5回裏,ストレート,143km/h,真ん中低め,9,K,,,,,0
8004,4,2,1,1,False,False,False,荒西 祐大,R,レアード,R,20202146,5回裏,ストレート,142km/h,内角高め,14,D,X,69.1,P,False,4
8005,1,0,0,1,True,False,False,荒西 祐大,R,マーティン,L,20202146,5回裏,スライダー,132km/h,内角高め,7,D,W,25.6,L,True,3
8006,1,0,0,0,False,False,False,小野 郁,R,ジョーンズ,R,20202146,6回表,ストレート,145km/h,ど真ん中,9,F,T,82.8,F,True,3
8007,1,0,0,1,False,False,False,小野 郁,R,中川 圭太,R,20202146,6回表,スライダー,133km/h,真ん中高め,10,D,,,,,1
8008,2,0,1,1,False,False,False,小野 郁,R,中川 圭太,R,20202146,6回表,ストレート,148km/h,外角低め,1,H,,,,,0
8009,3,1,1,1,False,False,False,小野 郁,R,中川 圭太,R,20202146,6回表,スライダー,134km/h,外角中心,1,E,,,,,0
8010,4,2,1,1,False,False,False,小野 郁,R,中川 圭太,R,20202146,6回表,ストレート,148km/h,ど真ん中,11,F,S,86.2,F,True,3
8011,1,0,0,2,False,False,False,小野 郁,R,大城 滉二,R,20202146,6回表,スライダー,131km/h,ど真ん中,13,F,,,,,1
8012,2,0,1,2,False,False,False,小野 郁,R,大城 滉二,R,20202146,6回表,スライダー,133km/h,ど真ん中,10,E,,,,,1
8013,3,0,2,2,False,False,False,小野 郁,R,大城 滉二,R,20202146,6回表,ストレート,145km/h,ど真ん中,10,G,M,17.2,G,True,3
8014,1,0,0,0,False,False,False,荒西 祐大,R,中村 奨吾,R,20202146,6回裏,ストレート,137km/h,内角中心,21,G,,,,,0
8015,2,1,0,0,False,False,False,荒西 祐大,R,中村 奨吾,R,20202146,6回裏,ストレート,140km/h,内角高め,21,D,,,,,0
8016,3,2,0,0,False,False,False,荒西 祐大,R,中村 奨吾,R,20202146,6回裏,ストレート,142km/h,ど真ん中,10,E,,,,,1
8017,4,2,1,0,False,False,False,荒西 祐大,R,中村 奨吾,R,20202146,6回裏,ストレート,141km/h,内角中心,15,G,,,,,2
8018,5,2,2,0,False,False,False,荒西 祐大,R,中村 奨吾,R,20202146,6回裏,カットファストボール,134km/h,外角低め,1,I,,0.0,,True,1
8019,1,0,0,1,False,False,False,荒西 祐大,R,井上 晴哉,R,20202146,6回裏,カーブ,103km/h,外角中心,1,G,,,,,0
8020,2,1,0,1,False,False,False,荒西 祐大,R,井上 晴哉,R,20202146,6回裏,カットファストボール,129km/h,真ん中低め,10,H,,,,,1
8021,3,1,1,1,False,False,False,荒西 祐大,R,井上 晴哉,R,20202146,6回裏,ストレート,139km/h,真ん中低め,9,H,E,28.4,G,True,3
8022,1,0,0,2,False,False,False,荒西 祐大,R,田村 龍弘,R,20202146,6回裏,ストレート,142km/h,真ん中高め,13,D,W,61.5,L,False,5
8023,1,0,0,2,False,True,False,荒西 祐大,R,藤岡 裕大,L,20202146,6回裏,シンカー,131km/h,外角中心,21,E,,,,,0
8024,2,1,0,2,False,True,False,荒西 祐大,R,藤岡 裕大,L,20202146,6回裏,シンカー,133km/h,外角中心,15,G,J,82.1,F,False,5
8025,1,0,0,2,False,True,False,荒西 祐大,R,荻野 貴司,R,20202146,6回裏,ストレート,142km/h,外角中心,2,E,,,,,1
8026,2,0,1,2,False,True,False,荒西 祐大,R,荻野 貴司,R,20202146,6回裏,カットファストボール,132km/h,外角低め,1,H,R,30.9,G,True,3
8027,1,0,0,0,False,False,False,チェン グァンユウ,L,若月 健矢,R,20202146,7回表,ストレート,135km/h,内角低め,15,H,,,,,1
8028,2,0,1,0,False,False,False,チェン グァンユウ,L,若月 健矢,R,20202146,7回表,ストレート,139km/h,内角低め,16,H,,,,,1
8029,3,0,2,0,False,False,False,チェン グァンユウ,L,若月 健矢,R,20202146,7回表,チェンジアップ,132km/h,外角低め,1,H,,0.0,,True,1
8030,1,0,0,1,False,False,False,チェン グァンユウ,L,安達 了一,R,20202146,7回表,シュート,139km/h,ど真ん中,9,F,,,,,1
8031,2,0,1,1,False,False,False,チェン グァンユウ,L,安達 了一,R,20202146,7回表,チェンジアップ,132km/h,ど真ん中,9,G,C,22.8,G,False,4
8032,1,0,0,1,True,False,False,チェン グァンユウ,L,後藤 駿太,L,20202146,7回表,ストレート,140km/h,外角高め,19,D,,,,,1
